,TestId,Forest,Prediction,Anchor,Precision,Coverage,Label
617,7105,"[15, 17, 1, 6, 4, 9, 8, 0, 2, 0, 16, 8, 15, 4, 4, 13, 6, 1, 15, 8, 6, 9, 14, 7, 16, 7, 7, 9, 0, 2]",Safety level,cardistance <= 9.00 AND roadtype = I AND cloudiness <= 50.00 AND fogdis > 74.00 AND wind <= 24.00 AND 80.37 < carcolor_S <= 100.00 AND carcolor_V > 85.10 AND 13.00 < time <= 19.00 AND 24.00 < precipitation <= 75.00 AND 2.00 < carnumber <= 3.00 AND yaw > -178.77 AND roll <= 0.00 AND wetness <= 23.00,0.917047681,0.0002,Safety level
618,5717,"[15, 1, 17, 5, 6, 11, 5, 14, 8, 4, 3, 3, 2, 6, 8, 8, 5, 9, 13, 0]",Medium Risk Level,cardistance <= 17.00 AND cloudiness > 50.00 AND roadtype = T AND fogden > 76.00 AND fogdis <= 48.00 AND cartype = vehicle.jeep.wrangler_rubicon AND roll <= 0.00 AND 65.88 < carcolor_V <= 85.10 AND wind <= 76.00 AND 25.00 < ponding <= 75.00 AND precipitation > 24.00 AND carcolor_S <= 100.00 AND yaw > -178.77 AND time <= 19.00,0.74408284,0,Medium Risk Level
619,3933,"[15, 17, 5, 13, 10, 15, 6, 14, 3, 4, 10, 6, 13, 16, 6, 10, 13, 5, 8, 9, 15, 8, 9, 0, 2]",Medium Risk Level,9.00 < cardistance <= 17.00 AND roadtype = T AND fogden > 50.00 AND yaw <= -178.77 AND carcolor_H <= 0.00 AND fogdis <= 23.00 AND roll <= 0.00 AND ponding > 25.00 AND wind <= 76.00 AND carnumber <= 3.00 AND carcolor_V > 65.88 AND carcolor_S <= 80.37 AND time <= 13.00 AND precipitation <= 75.00,0.499763145,0,Medium Risk Level
620,7507,"[15, 17, 6, 3, 13, 7, 13, 16, 2, 0, 2, 9, 0, 15, 5, 3, 7, 0, 3, 13, 5, 4, 2]",Safety level,9.00 < cardistance <= 17.00 AND roadtype = I AND fogdis > 74.00 AND ponding <= 25.00 AND -178.77 < yaw <= 0.01 AND 49.00 < wetness <= 74.00 AND carnumber > 2.00 AND precipitation > 75.00 AND 13.00 < time <= 19.00 AND carcolor_S > 80.37 AND fogden <= 50.00 AND wind > 50.00,0.853889943,0.0001,Safety level
621,6116,"[15, 1, 3, 13, 6, 5, 8, 2, 16, 9, 0, 7, 8, 13, 7, 3, 2, 15, 8, 1, 4]",Safety level,cardistance <= 9.00 AND cloudiness <= 24.00 AND 25.00 < ponding <= 50.00 AND yaw > 100.04 AND fogdis > 23.00 AND fogden <= 76.00 AND carcolor_V > 85.10 AND precipitation > 75.00 AND carnumber <= 3.00 AND carcolor_S > 80.37 AND time > 7.00 AND wetness > 49.00 AND wind > 50.00,0.824853229,0,Safety level
622,4099,"[17, 11, 6, 1, 8, 15, 1, 10, 5, 12, 14, 2, 13, 6, 4, 2, 8, 3, 15, 6, 9, 8, 5, 4]",Medium Risk Level,roadtype = T AND cartype = vehicle.tesla.model3 AND fogdis <= 23.00 AND cloudiness <= 50.00 AND carcolor_V <= 56.08 AND cardistance > 17.00 AND carcolor_H <= 233.37 AND fogden > 76.00 AND pitch <= 0.00 AND roll <= 0.00 AND precipitation <= 49.00 AND yaw <= 100.04 AND wind <= 24.00 AND ponding <= 75.00 AND carcolor_S <= 100.00,0.885381253,0.0008,Medium Risk Level
623,5844,"[15, 1, 11, 6, 13, 5, 3, 3, 17, 7, 4]",Safety level,cardistance <= 9.00 AND cloudiness <= 24.00 AND cartype = vehicle.audi.a2 AND fogdis > 48.00 AND yaw > 100.04 AND fogden <= 50.00 AND ponding <= 50.00 AND roadtype = R AND wetness > 23.00 AND wind > 24.00,0.95377129,0.0007,Safety level
624,6257,"[1, 15, 17, 6, 12, 5, 2, 3, 9, 3]",Safety level,cloudiness <= 24.00 AND cardistance <= 9.00 AND roadtype = I AND fogdis > 48.00 AND pitch <= 0.00 AND fogden <= 50.00 AND precipitation > 24.00 AND 25.00 < ponding <= 75.00 AND carcolor_S > 0.00,0.953667954,0.0007,Safety level
625,186,"[1, 15, 5, 6]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogden > 50.00 AND fogdis <= 74.00,0.973429952,0.0903,High Risk level
626,1379,"[1, 15, 17, 6, 5]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND roadtype = T AND fogdis <= 74.00 AND fogden > 24.00,0.951534733,0.0468,High Risk level
627,4102,"[15, 6, 1, 0, 3, 3, 16, 5, 8, 0, 8, 13, 15, 7, 13, 13, 6, 0, 9, 6, 16]",Safety level,cardistance <= 9.00 AND fogdis > 74.00 AND cloudiness <= 75.00 AND time <= 7.00 AND ponding <= 50.00 AND 2.00 < carnumber <= 3.00 AND fogden <= 76.00 AND 56.08 < carcolor_V <= 85.10 AND -178.77 < yaw <= 0.01 AND wetness <= 74.00 AND carcolor_S <= 100.00,0.732272069,0.0015,Medium Risk Level
628,961,"[15, 1, 5, 2, 3, 12, 11, 16, 8, 0, 14, 8, 5, 3, 9, 2, 9, 3, 7, 9, 15, 5, 0, 4, 13, 4]",High Risk level,cardistance > 17.00 AND cloudiness > 24.00 AND fogden > 76.00 AND 24.00 < precipitation <= 75.00 AND ponding > 75.00 AND pitch <= 0.00 AND cartype = vehicle.audi.tt AND carnumber <= 3.00 AND carcolor_V <= 65.88 AND 7.00 < time <= 19.00 AND roll <= 0.00 AND 80.37 < carcolor_S <= 100.00 AND wetness <= 74.00 AND wind <= 50.00 AND yaw > 0.01,0.786401925,0,High Risk level
629,5878,"[1, 17, 15, 3]",Low Risk level,cloudiness <= 24.00 AND roadtype = I AND cardistance > 17.00 AND ponding > 75.00,0.974169742,0.0072,Low Risk level
630,5402,"[15, 1, 11, 4, 6, 14, 2, 10, 0, 8, 7, 8, 5, 16, 5, 9, 3, 0, 17, 16, 10, 15, 9, 13, 12, 3, 13, 2, 1, 2, 8, 9, 13, 4, 3, 10, 0, 4]",Medium Risk Level,cardistance <= 17.00 AND cloudiness > 50.00 AND cartype = vehicle.seat.leon AND wind > 76.00 AND fogdis <= 74.00 AND roll <= 0.00 AND precipitation > 75.00 AND 69.60 < carcolor_H <= 233.37 AND 13.00 < time <= 19.00 AND 65.88 < carcolor_V <= 85.10 AND wetness > 23.00 AND 24.00 < fogden <= 76.00 AND 2.00 < carnumber <= 3.00 AND 0.00 < carcolor_S <= 80.37 AND 25.00 < ponding <= 50.00 AND roadtype = I AND yaw <= -178.77 AND pitch <= 0.00,0.756735951,0.0005,Medium Risk Level
631,2349,"[15, 1, 11, 1, 17, 10, 15, 16, 14, 13, 3, 9, 0, 7, 15, 6, 10, 9, 1, 7, 2, 8, 16, 8, 4, 7, 8, 5, 5, 2, 6, 12, 4, 4, 5, 3, 0]",Medium Risk Level,9.00 < cardistance <= 17.00 AND 50.00 < cloudiness <= 75.00 AND cartype = vehicle.nissan.patrol AND roadtype = T AND carcolor_H <= 69.60 AND 2.00 < carnumber <= 3.00 AND roll <= 0.00 AND yaw > -178.77 AND 25.00 < ponding <= 75.00 AND carcolor_S <= 80.37 AND 7.00 < time <= 19.00 AND 49.00 < wetness <= 74.00 AND fogdis > 48.00 AND 24.00 < precipitation <= 75.00 AND 65.88 < carcolor_V <= 85.10 AND wind > 76.00 AND 24.00 < fogden <= 50.00 AND pitch <= 0.00,0.878827362,0,Low Risk level
632,3866,"[15, 1, 1, 6, 13, 5, 17, 11, 9, 14, 2, 0, 10, 13, 8, 8, 4, 0, 7]",Medium Risk Level,cardistance <= 17.00 AND 50.00 < cloudiness <= 75.00 AND fogdis <= 48.00 AND yaw > 100.04 AND fogden > 50.00 AND roadtype = R AND cartype = vehicle.chevrolet.impala AND carcolor_S > 0.00 AND roll <= 0.00 AND precipitation <= 49.00 AND 7.00 < time <= 19.00 AND carcolor_H > 69.60 AND carcolor_V <= 56.08 AND wind > 24.00 AND wetness > 49.00,0.950483092,0.0004,Medium Risk Level
633,3846,"[15, 1, 6, 5, 17, 3, 1, 14, 0, 13, 2, 9, 2, 15, 0, 8, 4, 12, 10, 3, 13, 9, 4, 15, 6, 9, 0, 4, 6]",Medium Risk Level,cardistance <= 9.00 AND 24.00 < cloudiness <= 75.00 AND fogdis <= 23.00 AND fogden > 24.00 AND roadtype = R AND 25.00 < ponding <= 75.00 AND roll <= 0.00 AND 7.00 < time <= 13.00 AND yaw > 0.01 AND 24.00 < precipitation <= 75.00 AND 80.37 < carcolor_S <= 100.00 AND carcolor_V <= 85.10 AND 50.00 < wind <= 76.00 AND pitch <= 0.00 AND carcolor_H > 69.60,0.654571843,0.0001,Medium Risk Level
634,3822,"[17, 8, 16, 6, 10, 1, 12, 5, 1, 15, 11, 13, 10]",Medium Risk Level,roadtype = R AND carcolor_V > 65.88 AND carnumber <= 2.00 AND fogdis <= 48.00 AND 69.60 < carcolor_H <= 233.37 AND 50.00 < cloudiness <= 75.00 AND pitch <= 0.00 AND fogden > 24.00 AND cardistance <= 9.00 AND cartype = vehicle.seat.leon AND yaw > 100.04,0.979166667,0.0003,Medium Risk Level
635,3242,"[1, 6, 5, 9, 10, 15, 8, 0, 0, 11, 12, 13, 1, 17, 15]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 23.00 AND fogden > 50.00 AND carcolor_S > 0.00 AND carcolor_H > 69.60 AND 9.00 < cardistance <= 17.00 AND carcolor_V > 56.08 AND 7.00 < time <= 19.00 AND cartype = vehicle.seat.leon AND pitch > 0.00 AND yaw > -178.77 AND roadtype = X,0.957848837,0,Low Risk level
636,1381,"[1, 15, 5, 6]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogden > 50.00 AND fogdis <= 23.00,0.990384615,0.028,High Risk level
637,3511,"[1, 6, 10, 15, 5, 9, 0, 0, 11, 17, 15, 13, 14, 2, 9]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 48.00 AND carcolor_H > 69.60 AND 9.00 < cardistance <= 17.00 AND fogden > 50.00 AND 0.00 < carcolor_S <= 80.37 AND 7.00 < time <= 19.00 AND cartype = vehicle.chevrolet.impala AND roadtype = T AND yaw <= 100.04 AND roll <= 0.00 AND precipitation > 24.00,0.958563536,0.0001,Low Risk level
638,5799,"[15, 17, 1, 9, 16, 5, 2, 3, 8, 0, 12, 9, 16, 0, 9]",Safety level,cardistance <= 17.00 AND roadtype = I AND cloudiness <= 50.00 AND 80.37 < carcolor_S <= 100.00 AND carnumber <= 2.00 AND fogden <= 50.00 AND precipitation > 49.00 AND ponding <= 75.00 AND carcolor_V <= 65.88 AND 7.00 < time <= 19.00 AND pitch <= 0.00,0.906593407,0.0016,Safety level
639,2663,"[1, 6, 10, 15, 17]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 23.00 AND carcolor_H > 233.37 AND cardistance > 17.00 AND roadtype = I,0.975476839,0.0009,Low Risk level
640,33,"[1, 15, 11, 9]",High Risk level,cloudiness > 75.00 AND cardistance > 17.00 AND cartype = vehicle.jeep.wrangler_rubicon AND carcolor_S <= 0.00,0.97338403,0.0121,High Risk level
641,3373,"[1, 6, 10, 11, 17, 15, 0, 9, 7, 8, 13, 2, 0, 9]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 23.00 AND carcolor_H > 69.60 AND cartype = vehicle.seat.leon AND roadtype = R AND cardistance <= 17.00 AND 7.00 < time <= 13.00 AND 0.00 < carcolor_S <= 80.37 AND wetness <= 23.00 AND carcolor_V > 65.88 AND yaw > 0.01 AND precipitation <= 24.00,0.960757781,0.0004,Low Risk level
642,3450,"[15, 1, 11, 6, 13, 5, 9, 7, 10]",Safety level,cardistance <= 9.00 AND cloudiness <= 24.00 AND cartype = vehicle.bmw.grandtourer AND fogdis > 48.00 AND yaw > 100.04 AND fogden <= 50.00 AND carcolor_S <= 0.00 AND wetness <= 74.00 AND carcolor_H <= 69.60,0.952554745,0.0009,Low Risk level
643,3265,"[1, 15, 17, 6]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND roadtype = I AND fogdis <= 74.00,0.972039474,0.0166,Low Risk level
644,4344,"[17, 11, 10, 3, 1, 15, 9, 2, 5, 4, 8, 12, 3, 5, 10, 8, 9, 13, 14, 0, 8, 2, 5, 4, 7, 0, 13, 16, 2, 6, 6, 4, 6, 0, 13, 9, 7, 3, 10, 16, 7, 15, 1, 15, 1]",Medium Risk Level,roadtype = X AND cartype = vehicle.nissan.patrol AND 0.00 < carcolor_H <= 69.60 AND 50.00 < ponding <= 75.00 AND 50.00 < cloudiness <= 75.00 AND 9.00 < cardistance <= 17.00 AND 0.00 < carcolor_S <= 80.37 AND 24.00 < precipitation <= 49.00 AND 50.00 < fogden <= 76.00 AND 50.00 < wind <= 76.00 AND 65.88 < carcolor_V <= 85.10 AND pitch <= 0.00 AND 0.01 < yaw <= 100.04 AND roll <= 0.00 AND 7.00 < time <= 13.00 AND wetness > 74.00 AND 2.00 < carnumber <= 3.00 AND fogdis > 74.00,0.81025641,0,Medium Risk Level
645,3724,"[1, 3, 6, 16, 15, 3, 13, 1, 16, 9, 8, 0, 3, 0, 2, 8, 14, 13, 4, 5, 15, 17, 10, 7, 4, 7, 13]",Low Risk level,cloudiness <= 50.00 AND ponding > 75.00 AND fogdis <= 74.00 AND 2.00 < carnumber <= 3.00 AND 9.00 < cardistance <= 17.00 AND -178.77 < yaw <= 0.01 AND carcolor_S <= 100.00 AND carcolor_V <= 65.88 AND 7.00 < time <= 19.00 AND precipitation <= 75.00 AND roll <= 0.00 AND wind > 50.00 AND fogden > 50.00 AND roadtype = T AND carcolor_H <= 69.60 AND wetness > 74.00,0.78566409,0,Low Risk level
646,3427,"[15, 13, 10, 5, 6, 4, 16, 16, 8, 0, 0, 8, 4, 10, 13, 15, 15, 0, 5, 9, 2, 9, 7, 2]",Safety level,cardistance <= 9.00 AND yaw <= 0.01 AND carcolor_H > 69.60 AND fogden <= 50.00 AND fogdis > 23.00 AND wind > 50.00 AND 2.00 < carnumber <= 3.00 AND 56.08 < carcolor_V <= 85.10 AND time <= 7.00 AND 0.00 < carcolor_S <= 100.00 AND precipitation <= 24.00 AND wetness <= 74.00,0.587064677,0,Low Risk level
647,5234,"[15, 1, 11, 13, 6, 5, 9, 0, 3, 3, 14, 1, 4, 2, 13, 2, 7, 3, 13, 8, 5, 9, 10, 15, 12, 4, 7, 7, 16, 15, 8, 0, 17, 5, 10]",Medium Risk Level,cardistance <= 9.00 AND 24.00 < cloudiness <= 75.00 AND cartype = vehicle.seat.leon AND yaw > 100.04 AND fogdis <= 74.00 AND fogden > 76.00 AND 0.00 < carcolor_S <= 100.00 AND time > 13.00 AND 50.00 < ponding <= 75.00 AND roll <= 0.00 AND wind <= 50.00 AND precipitation <= 49.00 AND 23.00 < wetness <= 49.00 AND 56.08 < carcolor_V <= 85.10 AND 0.00 < carcolor_H <= 233.37 AND pitch <= 0.00 AND carnumber <= 3.00 AND roadtype = R,0.615220484,0,Medium Risk Level
648,7471,"[15, 6, 1, 11, 13, 9, 7, 17, 10, 0, 12, 8, 10, 15, 16, 0, 15, 13, 6, 13, 9, 0, 9]",Safety level,cardistance <= 9.00 AND fogdis > 48.00 AND cloudiness <= 75.00 AND cartype = vehicle.bmw.grandtourer AND yaw > 100.04 AND carcolor_S <= 0.00 AND wetness <= 74.00 AND roadtype = R AND carcolor_H <= 69.60 AND time <= 7.00 AND pitch <= 0.00 AND carcolor_V <= 85.10 AND carnumber <= 3.00,0.883321141,0.0001,Safety level
649,1373,"[15, 1, 11]",High Risk level,cardistance > 23.00 AND cloudiness > 50.00 AND cartype = vehicle.jeep.wrangler_rubicon,0.991836735,0.0117,High Risk level
650,6933,"[1, 15, 11, 5, 13, 3, 3, 15, 8, 9]",Safety level,cloudiness <= 24.00 AND 9.00 < cardistance <= 17.00 AND cartype = vehicle.audi.tt AND fogden <= 24.00 AND yaw > 100.04 AND 25.00 < ponding <= 50.00 AND carcolor_V > 56.08 AND carcolor_S > 80.37,0.953161593,0,Safety level
651,4096,"[15, 1, 11, 17, 13, 10, 14, 12, 8, 16, 6, 2, 0, 4, 7, 10, 13, 4, 9, 2]",Medium Risk Level,cardistance <= 17.00 AND cloudiness > 50.00 AND cartype = vehicle.jeep.wrangler_rubicon AND roadtype = T AND yaw <= -178.77 AND carcolor_H <= 0.00 AND roll <= 0.00 AND pitch <= 0.00 AND carcolor_V <= 85.10 AND carnumber <= 2.00 AND fogdis > 48.00 AND precipitation > 49.00 AND time > 7.00 AND wind <= 50.00 AND wetness > 23.00 AND carcolor_S <= 100.00,0.727762803,0.0003,Medium Risk Level
652,1139,"[1, 15, 2]",High Risk level,cloudiness > 75.00 AND cardistance > 23.00 AND precipitation <= 24.00,0.976190476,0.0147,High Risk level
653,2807,"[1, 15, 5]",High Risk level,cloudiness > 50.00 AND cardistance > 23.00 AND fogden > 76.00,0.966666667,0.0283,Low Risk level
654,1316,"[1, 15, 11]",High Risk level,cloudiness > 75.00 AND cardistance > 23.00 AND cartype = vehicle.nissan.patrol,0.993710692,0.0049,High Risk level
655,6219,"[15, 5, 3, 1, 15, 14, 8, 0, 13, 5, 0, 9, 16, 2, 3, 4, 4]",Safety level,cardistance <= 9.00 AND fogden <= 24.00 AND ponding <= 25.00 AND cloudiness <= 75.00 AND roll > 0.00 AND carcolor_V > 85.10 AND time <= 7.00 AND yaw <= 0.01 AND carcolor_S <= 100.00 AND carnumber <= 3.00 AND precipitation > 49.00 AND 24.00 < wind <= 76.00,0.755076923,0,Safety level
656,1793,"[15, 1, 17]",High Risk level,cardistance > 23.00 AND cloudiness > 50.00 AND roadtype = T,0.951793722,0.0229,High Risk level
657,3172,"[15, 1, 5]",High Risk level,cardistance > 23.00 AND cloudiness > 50.00 AND fogden > 50.00,0.957295374,0.0578,Low Risk level
658,4228,"[15, 1, 11, 6, 13, 5, 3, 3, 10]",Safety level,cardistance <= 9.00 AND cloudiness <= 24.00 AND cartype = vehicle.chevrolet.impala AND fogdis > 48.00 AND yaw > 100.04 AND fogden <= 24.00 AND 25.00 < ponding <= 75.00 AND carcolor_H <= 233.37,0.954966887,0.0003,Medium Risk Level
659,2586,"[1, 16, 8, 5, 14, 16, 9, 8, 8, 0, 6, 15, 0, 13, 2, 13, 4, 7, 4, 13, 7, 6, 3, 2, 12, 7, 2, 5, 5, 9, 3, 0, 4, 3, 11, 15, 17, 9, 10]",Low Risk level,cloudiness <= 75.00 AND 2.00 < carnumber <= 3.00 AND 65.88 < carcolor_V <= 85.10 AND fogden <= 24.00 AND roll <= 0.00 AND carcolor_S <= 0.00 AND 7.00 < time <= 13.00 AND 23.00 < fogdis <= 74.00 AND 9.00 < cardistance <= 17.00 AND yaw <= -178.77 AND precipitation <= 24.00 AND wind <= 24.00 AND wetness > 74.00 AND ponding <= 25.00 AND pitch <= 0.00 AND cartype = vehicle.citroen.c3 AND roadtype = T AND carcolor_H <= 69.60,0.442949093,0,Low Risk level
660,4469,"[15, 1, 16, 6, 5, 2, 0, 9, 14, 13, 3, 15, 16, 1, 9, 7, 8, 9, 3, 2, 12, 4, 4, 8, 7]",Medium Risk Level,cardistance <= 17.00 AND 24.00 < cloudiness <= 75.00 AND carnumber <= 2.00 AND fogdis <= 74.00 AND fogden > 24.00 AND 24.00 < precipitation <= 75.00 AND time > 7.00 AND 80.37 < carcolor_S <= 100.00 AND roll <= 0.00 AND yaw > -178.77 AND 25.00 < ponding <= 75.00 AND wetness <= 23.00 AND 56.08 < carcolor_V <= 85.10 AND pitch <= 0.00 AND wind > 50.00,0.555789474,0.0003,Medium Risk Level
661,4826,"[15, 1, 1, 11, 17, 6, 13, 5, 14, 0, 3, 3, 2, 1, 5, 13, 9, 2, 13, 7, 15, 5, 3, 7, 8, 6, 4, 15, 0, 10, 8, 9, 0, 10, 7, 4, 4, 10]",Medium Risk Level,9.00 < cardistance <= 17.00 AND 50.00 < cloudiness <= 75.00 AND cartype = vehicle.nissan.micra AND roadtype = R AND 23.00 < fogdis <= 74.00 AND yaw > 100.04 AND 50.00 < fogden <= 76.00 AND roll <= 0.00 AND time > 19.00 AND 50.00 < ponding <= 75.00 AND precipitation <= 49.00 AND carcolor_S <= 80.37 AND 23.00 < wetness <= 49.00 AND carcolor_V > 65.88 AND wind <= 24.00 AND carcolor_H <= 0.00,0.878486056,0,Medium Risk Level
662,4503,"[17, 5, 1, 15, 6, 10, 11, 8, 4, 12, 3, 14, 13, 0, 4, 8, 7, 3, 9, 5, 16, 0, 8, 6, 4, 0, 16, 5, 13, 2, 2, 7, 7, 6, 2, 3, 13, 10, 15, 9, 1, 15]",Medium Risk Level,roadtype = R AND 50.00 < fogden <= 76.00 AND 50.00 < cloudiness <= 75.00 AND 9.00 < cardistance <= 17.00 AND 48.00 < fogdis <= 74.00 AND 0.00 < carcolor_H <= 233.37 AND cartype = vehicle.tesla.model3 AND carcolor_V <= 56.08 AND wind <= 24.00 AND pitch <= 0.00 AND 25.00 < ponding <= 50.00 AND roll <= 0.00 AND yaw > 100.04 AND time <= 7.00 AND wetness > 74.00 AND 80.37 < carcolor_S <= 100.00 AND 2.00 < carnumber <= 3.00 AND precipitation <= 24.00,0.84602649,0,Medium Risk Level
663,2939,"[1, 11, 9, 6, 0, 8, 10, 17, 3, 0, 4, 5, 5, 4, 0, 9, 8, 14, 10, 7, 10, 9, 12, 7, 3, 13, 13, 7, 3]",Low Risk level,cloudiness <= 75.00 AND cartype = vehicle.audi.tt AND 80.37 < carcolor_S <= 100.00 AND fogdis <= 74.00 AND 7.00 < time <= 13.00 AND 56.08 < carcolor_V <= 85.10 AND carcolor_H > 233.37 AND roadtype = R AND 50.00 < ponding <= 75.00 AND wind > 76.00 AND fogden > 50.00 AND roll <= 0.00 AND wetness <= 23.00 AND pitch <= 0.00 AND yaw > 0.01,0.534981906,0.0003,Low Risk level
664,913,"[1, 15, 6]",High Risk level,cloudiness > 75.00 AND cardistance > 23.00 AND fogdis <= 23.00,0.970749543,0.014,High Risk level
665,2167,"[1, 15, 13, 9, 0, 0, 8, 9, 6, 15, 16, 5, 1, 5, 3, 14, 1, 8, 4, 2]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND yaw <= 0.01 AND 0.00 < carcolor_S <= 100.00 AND 7.00 < time <= 19.00 AND carcolor_V <= 65.88 AND fogdis <= 74.00 AND carnumber > 2.00 AND fogden <= 50.00 AND ponding > 25.00 AND roll <= 0.00 AND wind <= 76.00 AND precipitation > 24.00,0.676165803,0.002,Low Risk level
666,5126,"[17, 11, 10, 1, 15, 9]",Medium Risk Level,roadtype = X AND cartype = vehicle.jeep.wrangler_rubicon AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_S <= 0.00,0.981762918,0.0006,Medium Risk Level
667,5954,"[1, 15, 11, 6, 13, 0, 2, 5, 15, 3]",Safety level,cloudiness <= 24.00 AND 9.00 < cardistance <= 17.00 AND cartype = vehicle.audi.a2 AND fogdis > 48.00 AND yaw > 100.04 AND time > 19.00 AND precipitation <= 49.00 AND fogden <= 76.00 AND ponding <= 50.00,0.961206897,0,Safety level
668,5474,"[17, 11, 1, 9, 15, 1, 10]",Medium Risk Level,roadtype = R AND cartype = vehicle.jeep.wrangler_rubicon AND cloudiness <= 24.00 AND carcolor_S <= 0.00 AND cardistance > 17.00 AND carcolor_H <= 0.00,0.964432285,0.0023,Medium Risk Level
669,509,"[1, 15, 11]",High Risk level,cloudiness > 75.00 AND cardistance > 23.00 AND cartype = vehicle.volkswagen.t2,0.963709677,0.0053,High Risk level
670,3881,"[17, 10, 1, 15, 9, 6, 12, 8, 7, 13, 15, 14, 8, 10, 16, 1, 15, 6, 9, 9, 0, 0, 10, 2, 2, 3, 4, 2, 4, 4]",Medium Risk Level,roadtype = R AND carcolor_H <= 0.00 AND cloudiness <= 50.00 AND cardistance > 23.00 AND carcolor_S <= 0.00 AND fogdis <= 48.00 AND pitch <= 0.00 AND carcolor_V > 65.88 AND wetness <= 74.00 AND yaw > -178.77 AND roll <= 0.00 AND carnumber > 2.00 AND time > 13.00 AND precipitation > 75.00 AND ponding <= 75.00 AND wind > 76.00,0.911949686,0,Medium Risk Level
671,6192,"[15, 11, 5, 14, 3, 4, 8, 0, 10, 13, 7, 2, 13, 9, 10, 9, 2, 0, 15, 7, 5, 13, 0, 4, 15, 9, 3, 10]",Safety level,cardistance <= 9.00 AND cartype = vehicle.audi.etron AND fogden <= 50.00 AND roll > 0.00 AND ponding <= 50.00 AND wind <= 50.00 AND carcolor_V > 56.08 AND time <= 7.00 AND carcolor_H > 233.37 AND -178.77 < yaw <= 0.01 AND wetness > 49.00 AND precipitation <= 49.00 AND 80.37 < carcolor_S <= 100.00,0.826594789,0.0003,Safety level
672,3224,"[1, 15, 10, 11, 6, 0, 0]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_H > 233.37 AND cartype = vehicle.audi.etron AND fogdis <= 23.00 AND 7.00 < time <= 13.00,0.989279333,0.0003,Low Risk level
673,4277,"[17, 11, 10, 1, 15, 9, 0, 3, 3, 9, 3, 16, 8, 0, 8, 5, 1, 9, 10, 15, 6, 15, 13, 10, 8]",Medium Risk Level,roadtype = X AND cartype = vehicle.jeep.wrangler_rubicon AND carcolor_H <= 0.00 AND cloudiness <= 50.00 AND cardistance > 23.00 AND carcolor_S <= 0.00 AND time > 13.00 AND ponding > 75.00 AND carnumber <= 3.00 AND 65.88 < carcolor_V <= 85.10 AND fogden <= 76.00 AND fogdis <= 74.00 AND yaw <= 0.01,0.901065449,0,Medium Risk Level
674,255,"[1, 15, 11, 5]",High Risk level,cloudiness > 75.00 AND cardistance > 17.00 AND cartype = vehicle.nissan.patrol AND fogden > 76.00,0.977941176,0.0022,High Risk level
675,6106,"[15, 13, 8, 9, 15, 2, 13, 6, 9, 16, 3, 16, 9, 15, 4, 0, 8, 13, 7, 3, 0, 2, 7, 4, 7, 3]",Safety level,cardistance <= 9.00 AND -178.77 < yaw <= 0.01 AND carcolor_V > 85.10 AND 80.37 < carcolor_S <= 100.00 AND precipitation <= 24.00 AND fogdis > 23.00 AND 2.00 < carnumber <= 3.00 AND 25.00 < ponding <= 50.00 AND wind <= 50.00 AND time <= 13.00 AND wetness > 74.00,0.564809017,0.0002,Safety level
676,2406,"[1, 6, 10, 15, 9, 3, 15, 5, 10, 11, 0, 7, 0, 16, 5, 15, 9, 12, 7, 6, 5, 6, 3]",Low Risk level,cloudiness <= 50.00 AND fogdis <= 23.00 AND carcolor_H > 69.60 AND 17.00 < cardistance <= 23.00 AND 0.00 < carcolor_S <= 100.00 AND ponding > 75.00 AND fogden <= 24.00 AND cartype = vehicle.chevrolet.impala AND 7.00 < time <= 19.00 AND wetness <= 23.00 AND carnumber > 2.00 AND pitch <= 0.00,0.886660448,0,Low Risk level
677,2887,"[1, 11, 15, 10, 1, 6, 0, 5, 9, 2, 8, 2]",Low Risk level,cloudiness <= 24.00 AND cartype = vehicle.audi.etron AND cardistance > 17.00 AND carcolor_H > 233.37 AND fogdis <= 74.00 AND time > 7.00 AND fogden > 24.00 AND carcolor_S > 80.37 AND 24.00 < precipitation <= 75.00 AND carcolor_V > 56.08,0.954780362,0.0009,Low Risk level
678,7585,"[15, 1, 11, 5, 13, 10, 6, 17, 7, 4]",Safety level,cardistance <= 9.00 AND cloudiness <= 50.00 AND cartype = vehicle.bmw.grandtourer AND fogden <= 24.00 AND yaw > 100.04 AND carcolor_H <= 0.00 AND fogdis > 23.00 AND roadtype = R AND wetness <= 74.00 AND wind <= 24.00,0.953865337,0.0008,Safety level
